시군구명,접근성 변수명,위도,경도
창원시,버스정류장_고양,35.30595785,128.6555537
창원시,버스정류장_주남저수지,35.30495105,128.6783359
창원시,버스정류장_주남저수지,35.30484236,128.678466
창원시,버스정류장_노스빌골프랜드,35.30533729,128.5978692
창원시,버스정류장_노스빌골프랜드,35.30536179,128.5977414
창원시,버스정류장_가월마을입구,35.30386562,128.6750688
창원시,버스정류장_화목,35.30397776,128.6576441
창원시,버스정류장_화목,35.30377486,128.6578523
창원시,버스정류장_승산초등학교,35.30360223,128.6273768
창원시,버스정류장_승산초등학교,35.30349628,128.6272136
창원시,버스정류장_가월입구,35.30344898,128.6745616
창원시,버스정류장_감계입구,35.30317206,128.6010192
창원시,버스정류장_감계입구,35.30321771,128.6008075
창원시,버스정류장_곡목,35.30157816,128.6634195
창원시,버스정류장_곡목,35.30147896,128.6633885
창원시,버스정류장_내감,35.3005004,128.5934466
창원시,버스정류장_내감,35.3005064,128.5933454
창원시,버스정류장_화천리,35.30002713,128.6033567
창원시,버스정류장_화천리,35.29978349,128.6033253
창원시,버스정류장_다호,35.29772298,128.6724266
창원시,버스정류장_다호,35.29792337,128.6724829
창원시,버스정류장_중방마을,35.29826013,128.5935794
창원시,버스정류장_고암마을,35.29692506,128.6284519
창원시,버스정류장_고암마을,35.29716073,128.6284036
창원시,버스정류장_무점종점,35.29437431,128.6941698
창원시,버스정류장_무점종점,35.29442597,128.6945829
창원시,버스정류장_모암,35.29348343,128.6755606
창원시,버스정류장_모암,35.29449355,128.6751056
창원시,버스정류장_북면새터,35.295278,128.5956566
창원시,버스정류장_한수,35.29322455,128.6239049
창원시,버스정류장_한수,35.29336257,128.6238618
창원시,버스정류장_칠성아파트,35.29278727,128.6758843
창원시,버스정류장_외감주유소,35.29319139,128.6052351
창원시,버스정류장_외감주유소,35.29315252,128.6053579
창원시,버스정류장_칠성아파트,35.29144504,128.6758429
창원시,버스정류장_외감,35.29118907,128.6003493
창원시,버스정류장_외감,35.29109228,128.6002792
창원시,버스정류장_우성아파트,35.28918392,128.6995078
창원시,버스정류장_우성아파트,35.2892231,128.6994454
창원시,버스정류장_외감입구,35.28938832,128.606389
창원시,버스정류장_외감입구,35.28916846,128.6064916
창원시,버스정류장_외감입구,35.28919044,128.6066592
창원시,버스정류장_대한마을,35.28870253,128.6188743
창원시,버스정류장_대한마을,35.28871659,128.6190316
창원시,버스정류장_무성마을입구,35.28575328,128.7008521
창원시,버스정류장_신방,35.28591532,128.6802762
창원시,버스정류장_신방,35.2858164,128.6802268
창원시,버스정류장_무성마을입구,35.28575584,128.7011611
창원시,버스정류장_지개리,35.28648444,128.6140952
창원시,버스정류장_지개리입구,35.28599286,128.6103302
창원시,버스정류장_지개리입구,35.28586498,128.6102892
창원시,버스정류장_용잠.동읍사무소,35.28390746,128.6820554
창원시,버스정류장_용잠.동읍사무소,35.28381414,128.68227
창원시,버스정류장_달천산림욕장,35.28379312,128.6122859
창원시,버스정류장_자여입구,35.28032385,128.6959212
창원시,버스정류장_자여입구,35.28029585,128.6957386
창원시,버스정류장_대동농원,35.28162744,128.6137152
창원시,버스정류장_대동농원,35.28142313,128.6136455
창원시,버스정류장_동읍지구대,35.27905907,128.6888754
창원시,버스정류장_동읍지구대,35.27895988,128.689696
창원시,버스정류장_자여입구,35.27760368,128.700214
창원시,버스정류장_성진1차아파트,35.27745088,128.7054409
창원시,버스정류장_용잠삼거리,35.27725622,128.6850125
창원시,버스정류장_남산마을,35.27784594,128.660803
창원시,버스정류장_자여민원센터,35.27725706,128.7006784
창원시,버스정류장_용잠삼거리,35.27722131,128.6842029
창원시,버스정류장_굴현고개,35.27730647,128.6160901
창원시,버스정류장_용전마을,35.27645815,128.656854
창원시,버스정류장_굴현고개,35.27675083,128.6161063
창원시,버스정류장_용정,35.27528598,128.7029265
창원시,버스정류장_용정,35.27526122,128.7031314
창원시,버스정류장_성진3차아파트,35.27514324,128.7062663
창원시,버스정류장_동읍덕산마을,35.27456283,128.6751424
창원시,버스정류장_동읍덕산마을,35.27438237,128.6742214
창원시,버스정류장_성진5차아파트,35.27368799,128.7057591
창원시,버스정류장_성진5차아파트,35.27358444,128.7057632
창원시,버스정류장_외단계,35.2706693,128.7110476
창원시,버스정류장_외단계,35.27057172,128.7110238
창원시,버스정류장_용전.남산마을입구,35.27085473,128.6612976
창원시,버스정류장_천주암,35.27155964,128.614358
창원시,버스정류장_용전.남산마을입구,35.27062263,128.6610231
창원시,버스정류장_천주암,35.27144038,128.6142108
창원시,버스정류장_용암,35.26949846,128.6472602
창원시,버스정류장_용암,35.26946843,128.6466746
창원시,버스정류장_용강검문소,35.26783989,128.6406137
창원시,버스정류장_용강검문소,35.26789767,128.639714
창원시,버스정류장_동정동갓골,35.26630467,128.6165887
창원시,버스정류장_동정동갓골,35.26603114,128.6165528
창원시,버스정류장_평성종점,35.26634652,128.53243
창원시,버스정류장_평성종점,35.2662903,128.5325992
창원시,버스정류장_신우타워,35.26652663,128.5275165
창원시,버스정류장_신우타워,35.26647811,128.5279332
창원시,버스정류장_소답초등학교,35.26507244,128.6273052
창원시,버스정류장_향교입구,35.26507544,128.6242532
창원시,버스정류장_창원초등학교,35.26508044,128.6202862
창원시,버스정류장_소답상가,35.26489911,128.6256617
창원시,버스정류장_북동공설시장,35.26492444,128.6220922
창원시,버스정류장_흥한웰가아파트,35.26446465,128.6181899
창원시,버스정류장_동일그린맨션,35.26426344,128.6283102
창원시,버스정류장_안성종점,35.26528393,128.5512111
창원시,버스정류장_안성종점,35.26523698,128.5512815
창원시,버스정류장_흥한웰가아파트,35.26430902,128.617951
창원시,버스정류장_동정동,35.26349677,128.6178319
창원시,버스정류장_청년주유소,35.26324297,128.6286568
창원시,버스정류장_동정동,35.26321944,128.6183262
창원시,버스정류장_호계,35.26518696,128.5187824
창원시,버스정류장_호계,35.26497504,128.5190182
창원시,버스정류장_오성아파트,35.26289155,128.6161279
창원시,버스정류장_오성아파트,35.26252944,128.6154932
창원시,버스정류장_소답온천,35.26214385,128.6286003
창원시,버스정류장_안곡마을,35.26317144,128.5350752
창원시,버스정류장_국제아파트,35.26291181,128.5214149
창원시,버스정류장_태광주유소,35.26203265,128.6151521
창원시,버스정류장_국제아파트,35.26282554,128.5212068
창원시,버스정류장_안곡마을,35.26309575,128.5349942
창원시,버스정류장_도계동만남의광장,35.2618589,128.6329544
창원시,버스정류장_윤병원,35.26179249,128.6200302
창원시,버스정류장_의창동환승센터,35.26166344,128.6228942
창원시,버스정류장_도계동만남의광장,35.26151572,128.6322538
창원시,버스정류장_금호온천,35.26154856,128.6292549
창원시,버스정류장_참사랑병원앞,35.26160771,128.6169419
창원시,버스정류장_소답동,35.26146649,128.6257342
창원시,버스정류장_윤병원,35.26139312,128.6209841
창원시,버스정류장_의창동환승센터,35.2612419,128.6244038
창원시,버스정류장_소답동,35.2611449,128.6285109
창원시,버스정류장_도계동,35.26082375,128.6362921
창원시,버스정류장_용담종점,35.26237198,128.4999281
창원시,버스정류장_용담종점,35.26223089,128.4999521
창원시,버스정류장_한마음아파트,35.26028079,128.6346775
