시군구명	접근성 변수명	위도	경도
창원시	버스정류장_내동민원센터	35.21632743	128.6705552
창원시	버스정류장_내동민원센터	35.21630343	128.6708502
창원시	버스정류장_자유무역지역2공구	35.21709844	128.6081158
창원시	버스정류장_대호타워아파트	35.21714366	128.6775706
창원시	버스정류장_성원3차APT.노인종합복지관	35.21568401	128.7058056
창원시	버스정류장_여성회관	35.21730598	128.5795445
창원시	버스정류장_자유무역지역2공구	35.21674097	128.6083271
창원시	버스정류장_성원3차APT.노인종합복지관	35.21549171	128.7058828
창원시	버스정류장_여성회관	35.21710643	128.5790712
창원시	버스정류장_대호타워아파트	35.21718626	128.677278
창원시	버스정류장_사파동행정복지센터	35.21525343	128.7089232
창원시	버스정류장_삼학사.경남은행연수원	35.21718159	128.5608368
창원시	버스정류장_세원셀론텍.영흥철강	35.21602443	128.6452682
창원시	버스정류장_사파동행정복지센터	35.21468846	128.7089155
창원시	버스정류장_세원셀론텍.영흥철강	35.21574743	128.6453142
창원시	버스정류장_롯데캐슬프리미어아파트	35.21608903	128.564477
창원시	버스정류장_성원3차APT.노인종합복지관	35.21480821	128.7048219
창원시	버스정류장_서광아파트	35.21611587	128.611817
창원시	버스정류장_상남꿈에그린아파트	35.21508143	128.6817502
창원시	버스정류장_서광아파트	35.21593971	128.6113585
창원시	버스정류장_상남꿈에그린아파트	35.21503343	128.6819772
창원시	버스정류장_남양동성APT.노인종합복지관	35.21465658	128.704464
창원시	버스정류장_버스회관	35.21647022	128.5757787
창원시	버스정류장_회산교	35.21647943	128.5703392
창원시	버스정류장_경남은행연수원	35.21649553	128.5606437
창원시	버스정류장_재료연구원	35.21464504	128.676145
창원시	버스정류장_회산교	35.21595843	128.5705372
창원시	버스정류장_버스회관	35.21595904	128.5756138
창원시	버스정류장_창곡입구	35.21491143	128.6429312
창원시	버스정류장_창곡입구	35.21491008	128.6420587
창원시	버스정류장_상남도서관	35.21356526	128.696391
창원시	버스정류장_한림아파트	35.21345434	128.6967656
창원시	버스정류장_효성중공업	35.21408635	128.6508685
창원시	버스정류장_쌍용예가	35.19522986	128.8144638
창원시	버스정류장_창원경상대학병원	35.19681068	128.7073607
창원시	버스정류장_이마트	35.19847417	128.570631
창원시	버스정류장_한국지엠.창원경상대학병원	35.19658686	128.7069497
창원시	버스정류장_마산합포구청.의료원	35.19839481	128.5673296
창원시	버스정류장_마산합포구청.의료원	35.19804715	128.5673091
창원시	버스정류장_완월동	35.19810143	128.5622722
창원시	버스정류장_완월동	35.19808243	128.5621302
창원시	버스정류장_마산합포구청.의료원	35.19785457	128.5670795
창원시	버스정류장_이마트	35.19787959	128.5702438
창원시	버스정류장_현대위아 창원4공장	35.19587343	128.6990532
창원시	버스정류장_대림자동차	35.19596495	128.682546
창원시	버스정류장_웅남주민운동장	35.19660368	128.6306207
창원시	버스정류장_대림자동차	35.19577568	128.6825486
창원시	버스정류장_능동삼거리	35.19385525	128.794598
창원시	버스정류장_장유스포츠센터	35.19350343	128.8045192
창원시	버스정류장_마산여고	35.19685143	128.5620922
창원시	버스정류장_능동삼거리	35.19368117	128.7942435
창원시	버스정류장_내리	35.19472305	128.711667
창원시	버스정류장_장유스포츠센터	35.19349639	128.8042176
창원시	버스정류장_마산여고	35.19683946	128.5619169
창원시	버스정류장_신목마을	35.19718254	128.5044598
창원시	버스정류장_신목마을	35.19720668	128.5046745
창원시	버스정류장_삼정자내리마을	35.19438498	128.7139308
창원시	버스정류장_한화에어로스페이스 창원1사업장	35.19376513	128.7149833
창원시	버스정류장_정부합동청사	35.19556743	128.5697302
창원시	버스정류장_현대위아 창원4공장	35.19367443	128.6976382
창원시	버스정류장_완월화인아파트	35.19548299	128.5576823
창원시	버스정류장_완월화인아파트	35.1961617	128.5568827
창원시	버스정류장_정부합동청사	35.19488655	128.5699153
창원시	버스정류장_경동메르빌APT	35.1947319	128.5667974
창원시	버스정류장_경동메르빌APT	35.19474443	128.5665542
창원시	버스정류장_태화기계	35.19318889	128.6967742
창원시	버스정류장_풍산산업	35.19260735	128.6884351
창원시	버스정류장_풍산산업	35.19218343	128.6886462
창원시	버스정류장_한국전기연구원	35.19191744	128.7194103
창원시	버스정류장_한국전기연구원	35.19196724	128.7195414
창원시	버스정류장_장유푸르지오8차	35.18971974	128.8063735
창원시	버스정류장_신월경남아파트	35.19311143	128.5609742
창원시	버스정류장_제5부두입구	35.19269543	128.5928312
창원시	버스정류장_태화기계	35.19118643	128.6955152
창원시	버스정류장_신월경남아파트	35.19301221	128.561077
창원시	버스정류장_중부경찰서	35.1929213	128.5650943
창원시	버스정류장_제5부두입구	35.19224118	128.5929824
창원시	버스정류장_장유도서관	35.18955807	128.7966878
창원시	버스정류장_중부경찰서	35.19256096	128.5650385
창원시	버스정류장_장유도서관	35.18929807	128.796366
창원시	버스정류장_대청초등학교	35.18894332	128.8054628
창원시	버스정류장_대청초등학교	35.18858713	128.8054386
창원시	버스정류장_신목종점	35.19291572	128.495854
창원시	버스정류장_신목종점	35.19320033	128.4961612
창원시	버스정류장_성주동행정복지센터	35.18981546	128.6932875
창원시	버스정류장_성주동행정복지센터	35.18968212	128.6941925
창원시	버스정류장_마산중앙고등학교	35.19097643	128.5590602
창원시	버스정류장_갑오마을	35.18722156	128.7978299
창원시	버스정류장_마산중앙고등학교	35.19065043	128.5589862
창원시	버스정류장_반월민원센터	35.19041961	128.5630911
창원시	버스정류장_갑오마을	35.18731289	128.7973206
창원시	버스정류장_대청고등학교	35.18709967	128.7998351
창원시	버스정류장_반월민원센터	35.19032106	128.5627258
창원시	버스정류장_동성월영마을아파트	35.19026243	128.5561202
창원시	버스정류장_성주동행정복지센터	35.18831244	128.6944986
창원시	버스정류장_대청고등학교	35.18670284	128.7996853
창원시	버스정류장_동성월영마을아파트	35.19004043	128.5555732
창원시	버스정류장_마산출입국관리사무소	35.1897235	128.5651482
창원시	버스정류장_둔덕종점	35.19194122	128.3894512
창원시	버스정류장_둔덕종점	35.19162492	128.3889709
창원시	버스정류장_안민초등학교	35.18794176	128.6883782
창원시	버스정류장_안민초등학교	35.18783689	128.6883047
창원시	버스정류장_마산출입국관리사무소	35.18931622	128.5652059
창원시	버스정류장_관음사입구	35.18787053	128.6376648
창원시	버스정류장_청솔아파트종점	35.18771879	128.6888566
창원시	버스정류장_청솔아파트종점	35.18738069	128.6891899
창원시	버스정류장_관음사입구	35.18781221	128.6374688
창원시	버스정류장_삼성그린빌	35.18637943	128.6943702
창원시	버스정류장_삼성그린빌	35.18632643	128.6945872
창원시	버스정류장_제일여고	35.18807243	128.5574612
창원시	버스정류장_제일여고	35.18796943	128.5575532
창원시	버스정류장_제일여고입구	35.18760243	128.5620272
창원시	버스정류장_한화에어로스페이스 창원2사업장	35.18524081	128.6986182
창원시	버스정류장_월영한백아파트	35.18730435	128.5526716
창원시	버스정류장_신우에이스타운	35.18563653	128.6898419
창원시	버스정류장_월영한백아파트	35.18738872	128.5530773
창원시	버스정류장_연세병원	35.18717617	128.5615655
창원시	버스정류장_신우에이스타운	35.18552376	128.6896654
창원시	버스정류장_한화에어로스페이스 창원2사업장	35.18507601	128.6986308
창원시	버스정류장_대동한솔마을아파트	35.18491943	128.6927812
창원시	버스정류장_대동한솔마을아파트	35.18477343	128.6929332
창원시	버스정류장_연세병원	35.1864975	128.561421
창원시	버스정류장_두산중공업	35.18475528	128.5967004
창원시	버스정류장_평화아파트	35.18600757	128.5579773
창원시	버스정류장_만날고개입구	35.18583325	128.5519399
창원시	버스정류장_평화아파트	35.18588638	128.5581341
창원시	버스정류장_만날고개입구	35.18539443	128.5521312
창원시	버스정류장_여좌신협	35.15682455	128.6624651
창원시	버스정류장_여좌신협	35.15675148	128.6628085
창원시	버스정류장_진해경찰서	35.15555593	128.7040446
창원시	버스정류장_우산마을	35.15743613	128.5529312
창원시	버스정류장_가포본동	35.15484182	128.5819064
창원시	버스정류장_술인방	35.16000925	128.3716996
창원시	버스정류장_가포본동	35.15594799	128.5803613
창원시	버스정류장_술인방	35.15996979	128.3716029
창원시	버스정류장_태백아파트	35.15514507	128.6771099
창원시	버스정류장_석동중학교	35.15465175	128.7042874
창원시	버스정류장_태백아파트	35.15477236	128.6769485
창원시	버스정류장_냉천사거리	35.15360926	128.705243
창원시	버스정류장_경화시장	35.15375018	128.6899291
창원시	버스정류장_경화시장	35.15357963	128.6912891
창원시	버스정류장_경화우체국	35.15356543	128.6858222
창원시	버스정류장_경화성당	35.15340175	128.6869288
창원시	버스정류장_중부시장	35.15335188	128.6820012
창원시	버스정류장_영동종점	35.15640459	128.4341727
창원시	버스정류장_영동종점	35.1563061	128.4340282
창원시	버스정류장_중부시장입구	35.15309517	128.6820354
창원시	버스정류장_중초삼거리	35.15295463	128.678098
창원시	버스정류장_염전사거리	35.15260143	128.6952412
창원시	버스정류장_중초삼거리	35.15274369	128.6781314
창원시	버스정류장_중앙초등학교	35.15262226	128.6744713
창원시	버스정류장_진해역	35.15268299	128.6613976
창원시	버스정류장_태백사거리	35.15252902	128.6758043
창원시	버스정류장_염전사거리	35.15208692	128.6954568
창원시	버스정류장_시립마산요양병원	35.15344906	128.5511524
